Year,EducationHistory,FirstGen,GraduationYear,ApproxAge,Masters,PhD,GraduateStudent,STEM,SocialScience,Humanities
14,"Wellesley College, Bachelor's Degree, 2014, Computer Science, Women's & Gender Studies",1,2014,30,0,0,0,1,0,0
14,"Wellesley College, Bachelor's Degree, 2014, Psychology, Harvard Graduate School of Education, Master's Degree, 2017",1,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Africana Studies, Women's & Gender Studies",1,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Spanish, Brandeis University, Master's Degree, 2015, International Economics and Finance",1,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Art History, Cinema and Media Studies",1,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Women's & Gender Studies, Economics minor, Boston University, Master's Degree, 2019, School of Medicine: Public Health",1,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Spanish",1,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Sociology, Psychology, University of Denver, Master's Degree, 2016, Social Work",1,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Latin American Studies, Political Science, Fuller Theological Seminary, Master's Degree, 2019, Theology and Ministry",1,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Women's & Gender Studies",1,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Women's & Gender Studies, Psychology minor",1,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Chemistry, Stanford University, PhD - Doctor of Philosophy, 2019, Chemistry",0,2014,30,0,1,1,1,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Applied Mathematics, Olin College of Engineering, Bachelor's Degree, 2014, Mechanical Engineering",0,2014,30,0,0,0,1,0,0
14,"Wellesley College, Bachelor's Degree, 2014, Architecture, American Studies",0,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Psychology",0,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Chemistry, History, Wake Forest Univ, MD - Doctor of Medicine, 2020",0,2014,30,0,0,0,1,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Political Science, Religion minor, Georgetown Univ, Master's Degree, 2018, Security Studies",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Indiv-Urban Studies, Economics minor",0,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Political Science, Cornell University, Master's Degree, 2018, Public Administration",0,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Biological Sciences, Psychology minor, University of Minnesota Medical School, MD - Doctor of Medicine, 2021, Boston University School of Medicine, Master's Degree, 2016, Medical science",0,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Neuroscience, Economics minor",0,2014,30,0,0,0,1,1,0
14,"Wellesley College, Bachelor of Arts (B.A.), 2014, Political Science, Wellesley College, Bachelor's Degree, 2014, Political Science, Religion minor, Harris School of Public Policy at the University of Chicago, Master's of Arts, 2022, Public Policy, University of Maryland Global Campus, Certificate, 2020, Educational/Instructional Technology, Regina Dominican High School, High School Diploma, 2010",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Psychology, Biological Sciences minor, CUNY John Jay College of Criminal Justice, PhD - Doctor of Philosophy, 2022, Criminal Justice, Boston University, Master's Degree, 2017, Criminal Justice",0,2014,30,1,1,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Psychology, History minor, Stanford University, Master's Degree, 2017, Stanford Teaching Education Program (STEP)",0,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Italian Studies, Columbia Business School, MS Financial Economics, 2022",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Chemistry, University of Pennsylvania (UPenn), PhD - Doctor of Philosophy, 2020, Chemistry",0,2014,30,0,1,1,1,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Biological Chemistry, Colorado State University, Other, 2021, veterinary medicine",0,2014,30,0,0,0,1,0,0
14,"Wellesley College, B.A., 2014, Art History (major), Economics (minor), The University of Texas at Austin, Masters of Architecture I, 2018, Massachusetts Institute of Technology, cross-registered, 2014, Architecture",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, French, Psychology minor",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Mathematics, 2014, Wellesley College, Bachelor's Degree, 2013, Mathematics",0,2014,30,0,0,0,1,0,0
14,"Wellesley College, Bachelor's Degree, 2014, Sociology, Cinema and Media Studies minor, Tufts University , Master of Arts (M.A.), 2023, Urban and Environmental Policy and Planning",0,2014,30,1,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Music, Manhattan School of Music, Master's Degree, 2018, Music Composition",0,2014,30,1,0,0,0,0,1
14,"Wellesley College, Bachelors of Arts, 2014, American Studies, Sociology, Wellesley College, Bachelor's Degree, 2014, American Studies, Sociology, Wake Forest University, Master of Science - MS, 2015, Management, Spelman College, Visiting Domestic Exchange Student, 2012, Sociology and Anthropology, West Bloomfield High School, High School, 2010, High School",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, English",0,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Biological Sciences, Philosophy",0,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, English, Sociology",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Chinese Language & Culture, Economics, Wellesley College, Bachelor's Degree, 2014, Economics, Chinese",0,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor of Arts (B.A.), 2014, Psychology, Computer Science, Wellesley College, Bachelor's Degree, 2014, Psychology, Massachusetts Institute of Technology, 2014, Course 9 (Brain and Cognitive Sciences); Course 6 (Electrical Engineering and Computer Science)",0,2014,30,0,0,0,1,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Mathematics, Economics minor",0,2014,30,0,0,0,1,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Art History",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Internatnl Relations-Economics, Music minor",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Anthropology, French Cultural Studies, Southern New Hampshire University, Master's Degree, 2020, Information Technology - Information Security",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Biological Sciences, Chinese Language & Culture, Tufts Medical Univ, Other, 2019, Dentistry",0,2014,30,0,0,0,0,0,0
14,"Wellesley College, Bachelor's Degree, 2014, English, Theatre Studies, Wellesley College, Bachelor's Degree, 2014, English, Creative Writing, Theatre Studies",0,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Neuroscience, University of Maryland-Baltimore, MD - Doctor of Medicine, 2020, Charité Universitätsmedizin Berlin, Master's Degree, 2016, Medical Neuroscience",0,2014,30,1,0,0,1,0,0
14,"Wellesley College, Bachelor's Degree, 2014, Neuroscience",0,2014,30,0,0,0,1,0,0
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Psychology",0,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Biological Chemistry, Economics minor, The Ohio State University, MD - Doctor of Medicine, 2024, Harvard University, Master's Degree, 2019, Health Policy",0,2014,30,1,0,0,1,1,0
14,"Wellesley College, Bachelor's Degree, Political Science, Emory University School of Law, JD - Juris Doctor, 2017",0,2014,30,0,0,0,0,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Art History, Spanish, Kings College, Master's Degree, 2017, Cultural and Creative Industries",0,2014,30,1,0,0,0,1,1
14,"Wellesley College, Bachelor of Arts (B.A.), 2014, American Studies, Wellesley College, Bachelor's Degree, 2014, American Studies, Economics minor, The Tuck School of Business at Dartmouth, 2019, Somerville High School, 2010",0,2014,30,0,0,0,0,1,1
14,"Wellesley College, Bachelor's Degree, 2014, Neuroscience, Economics minor, Tufts University School of Medicine, MD - Doctor of Medicine, 2020, MD",0,2014,30,0,0,0,1,1,0
14,"Wellesley College, Bachelor's Degree, 2014, Africana Studies",0,2014,30,0,0,0,0,0,1
14,"Wellesley College, Bachelor's Degree, 2014, Economics, Computer Science minor",0,2014,30,0,0,0,1,1,0
15,"Wellesley College, Bachelor’s Degree, 2015, Philosophy, Japanese Language and Culture, KCJS - Doshisha University, 2014, Japanese Language and Culture",1,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Biological Sciences, Psychology minor, University of Central Florida, MD - Doctor of Medicine, 2022, Doctor of Medicine",1,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Neuroscience, Africana Studies",1,2015,29,0,0,0,1,0,1
15,"Wellesley College, Bachelor's Degree, 2015, History, Economics minor",1,2015,29,0,0,0,0,1,0
15,"Bellaire High School, High School Diploma, 2011, Wellesley College, Bachelor's Degree, 2015, Geosciences, Environmental Studies minor, Wellesley College, Bachelor's degree, 2015, Geosciences, Columbia University in the City of New York, Master of Public Administration - MPA, 2018, Environmental Science Policy",1,2015,29,1,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Biological Chemistry",1,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Political Science and Anthropology, Wellesley College, Bachelor’s Degree, 2015, Political Science and Anthropology, American Military University, Master's Degree, 2019, Intelligence Studies, American Public University System, Master's degree, 2019, Intelligence Studies, Pepperdine University, Master's Degree, Legal Studies Program, Pepperdine Law, Master's degree, Legal Studies, General",1,2015,29,1,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Japanese Language & Culture, Philosophy",1,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Economics",1,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, MGH Institute of Health Professions, Master's Degree, 2018",1,2015,29,1,0,0,0,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Mathematics, Spanish",1,2015,29,0,0,0,1,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Classical Civilization, Psychology minor",1,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Biological Sciences, Mercy College, Master's Degree, 2019, Physician Assistant",1,2015,29,1,0,0,0,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Biological Sciences, Psychology minor, University of Otago, Biological Sciences",1,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Cinema and Media Studies, History minor",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Neuroscience",0,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Neuroscience",0,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, English, History",0,2015,29,0,0,0,0,1,1
15,"Wellesley College, Bachelor's Degree, 2015, Computer Science, Mathematics minor",0,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Japanese Language & Culture, Economics minor",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Computer Science",0,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, English, Music minor",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Cognitive&Linguistic Sciences, Spanish",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Neuroscience, Spanish, The George Washington University, MD - Doctor of Medicine, 2020",0,2015,29,0,0,0,1,0,1
15,"Wellesley College, Bachelor's Degree, 2015, History, Economics minor",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Economics, Mathematics minor",0,2015,29,0,0,0,1,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Media Arts and Sciences, School of the Museum of Fine Arts, Boston, Graduate Certificate, 2016, Art - Studio Art",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Political Science, Education Studies minor, Boston College Lynch School, Master of Education (M.Ed.), 2016, Secondary Education and Teaching, Academy of the Sacred Heart, Bloomfield Hills, MI, High School, 2011",0,2015,29,1,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Art History, Classics, University of Edinburgh, Master's Degree, 2016, Classical Art and Archaeology",0,2015,29,1,0,0,0,1,1
15,"Wellesley College, Bachelor's Degree, 2015, Political Science, English minor, Brooklyn Law School, JD Candidate, 2022, Central European University, Semester Exchange Student, 2013, International Relations and European Studies, Freehold Township High School, High School Diploma, 2011, Contemporary Global Issues",0,2015,29,0,0,0,0,1,1
15,"Wellesley College, Bachelor's Degree, 2015, English",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, Psychology",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor of Arts in History with Economics, 2015",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Art History, Chinese Language & Culture minor, London Business School, Master's Degree, 2017, Masters in Management",0,2015,29,1,0,0,0,1,1
15,"Wellesley College, Bachelor's Degree, 2015, Chemistry, Leiden University, Master's Degree, 2019, Bio-Pharmaceutical Sciences",0,2015,29,1,0,0,1,0,0
15,"Wellesley College, 2013, Wellesley College, Bachelor's Degree, Princeton University, Master of Arts - MA, 2017, Applied and Computational Mathematics, Pomona College, 2015, Mathematics, Russian and Eastern European Studies",0,2015,29,1,0,0,1,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Anthropology, Cinema and Media Studies, Des Moines University COM (Iowa), Other, 2020, Doctorate of Podiatric Medicine",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor of Arts - BA, 2015, Neuroscience, Wellesley College, Bachelor's Degree, 2015, Neuroscience, Harvard University Graduate School of Education, Certificate of Advanced Studies, 2019, Counselor Education/School Counseling and Guidance Services, Harvard Graduate School of Education, Graduate Certificate, 2019, Counseling School Counseling, Harvard University Graduate School of Education, Master of Education - Ed.M., 2018, Counselor Education/School Counseling and Guidance Services, Harvard Graduate School of Education, Master's Degree, 2018, Prevention Science and Practice",0,2015,29,1,0,0,1,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Economics, The University of Hong Kong, Exchange Student - Faculty of Science, 2014, Phillips Exeter Academy, 2011",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Music, Biological Sciences minor, Emory University (Georgia), MD - Doctor of Medicine, 2026, MD-PhD MSTP Program",0,2015,29,0,1,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Economics, Peace and Justice",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, B.A., 2015, Physics, UC Berkeley College of Engineering, MS, 2019, Mechanical Engineering - Design (robotics), Franklin W. Olin College of Engineering, Bachelor's degree, 2016, Mechanical Engineering, Iowa City West High School, 2011",0,2015,29,0,0,0,1,0,0
15,"Wellesley College, Bachelor of Arts (B.A.), 2015, Wellesley College, Bachelor's Degree, 2015, French, Chemistry minor, Aix-Marseille Université, 2014",0,2015,29,0,0,0,1,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Economics, Environmental Studies",0,2015,29,0,0,0,1,1,0
15,"Wellesley College, Bachelor's Degree, 2015, American Studies, Art History",0,2015,29,0,0,0,0,1,1
15,"Wellesley College, Bachelor's Degree, 2015, English",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, History, Middle Eastern Studies minor",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Biological Chemistry",0,2015,29,0,0,1,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, Political Science, Wellesley College, POLITICAL SCIENCE, EAST ASIAN STUDIES, CHINESE",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Computer Science, Economics, Stanford University Graduate School of Education, PhD - Doctor of Philosophy, Learning Sciences & Technology Design, Developmental & Psychological Sciences",0,2015,29,0,1,0,1,1,1
15,"Wellesley College, Bachelor's Degree, 2015, Political Science, Economics minor",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, History, Political Science",0,2015,29,0,0,0,0,1,0
15,"Wellesley College, Bachelor’s Degree, 2015, Political Science and Anthropology, Wellesley College, Bachelor's Degree, 2015, Political Science and Anthropology, American Public University System, Master's degree, 2019, Intelligence Studies, American Military University, Master's Degree, 2019, Intelligence Studies, Pepperdine University, Master's Degree, Legal Studies Program, Pepperdine Law, Master's degree, Legal Studies, General",0,2015,29,1,0,0,0,1,0
15,"Wellesley College, Bachelor's Degree, 2015, Art History, Italian Studies, Boston University, Master's Degree, 2017, Curriculum and Teaching",0,2015,29,1,0,0,0,1,1
15,"Wellesley College, Bachelor of Arts - BA, 2015, Architecture, Clemson University, Master of Science - MS, 2019, Historic Preservation",0,2015,29,1,0,0,0,0,0
15,"Wellesley College, Bachelor’s Degree, 2015, Philosophy, Japanese Language and Culture, KCJS - Doshisha University, 2014, Japanese Language and Culture",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Computer Science, Economics minor",0,2015,29,0,0,0,1,1,0
15,"Wellesley College, Bachelor of Arts (B.A.), 2015, English Language and Literature/Letters; Spanish Language and Literature, Duke University School of Law, Juris Doctor (J.D.), 2019",0,2015,29,0,0,0,0,0,1
15,"Wellesley College, Bachelor's Degree, 2015, Astrophysics, Geosciences",0,2015,29,0,0,1,1,0,0
15,"Wellesley College, Bachelor's Degree, 2015, English, Physics",0,2015,29,0,0,0,1,0,1
16,"Wellesley College, Bachelor’s Degree, 2016, Environmental Studies, University of Wisconsin-Madison, 2014, Slavic Languages, Literatures, and Linguistics, General, Minnetonka High School, High School Degree, 2012",1,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Psychology,  Economics",1,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences",1,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, International Relations",1,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Architecture",1,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Women's & Gender Studies",1,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Sociology",1,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Psychology BA, Spanish and Hispanic Studies, Boston University, Master's Degree, 2018, Public Health Management",1,2016,28,1,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, English, Theatre Studies, University of Oxford, English",1,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, French, Health and Society minor",1,2016,28,0,0,0,1,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Environmental Studies, Franklin W. Olin College of Engineering, Bachelor's Degree, 2017, Human-Centered Design, Engineer",1,2016,28,0,0,0,1,0,0
16,"London School of Economics and Political Science, Other, 2015, Wellesley College, Bachelor's Degree, 2016",1,2016,28,0,0,0,0,1,0
16,"Massasoit Community College, Associate's Degree, 2012, Liberal Studies, Wellesley College, Bachelor's Degree, 2016, Women's & Gender Studies, Africana Studies minor",1,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Philosophy, German Language & Lit minor",1,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences: General Biology",1,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Astrophysics, Russian minor",1,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Media Arts & Sciences, Wellesley College, Bachelor's Degree, 2016, Media Arts and Sciences, Education Studies minor",1,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Environmental Studies",1,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Women's & Gender Studies",1,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Economics, Latin American Studies",1,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, Spanish, Teacher Education minor",1,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, History, Boston University, Master's Degree, 2018, Educational Leadership & Policy",1,2016,28,1,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Neuroscience, Psychology",1,2016,28,0,0,0,1,1,0
16,"Wellesley College, Bachelor of Arts (B.A.), 2016, Anthropology",1,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Anthropology",1,2016,28,0,0,0,0,1,0
16,Wellesley College,1,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Music, Chemistry minor",0,2016,28,0,0,0,1,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Economics",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences, University of California, Santa Barbara, Master's Degree, 2020, Water Resource Management",0,2016,28,1,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Sociology, Education Studies, Babson College, 2014, Bedford High School, 2011",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences, Spanish, Cornell University, Graduate, 2020, Doctor of Veterinary Medicine",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Economics",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Mathematics, Economics, BA, Harvard University - Law School, JD - Juris Doctor, 2019, Law",0,2016,28,0,0,0,1,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Anthropology, Environmental Studies",0,2016,28,0,0,0,1,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Philosophy, Individualized Major",0,2016,28,0,0,1,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Economics",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, 2016, Peace and Justice Studies, French",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Economics, Chemistry minor",0,2016,28,0,0,0,1,1,0
16,"Wellesley College, Bachelor's Degree, 2016, English, Art History",0,2016,28,0,0,0,0,1,1
16,"Wellesley College, 2016, Music",0,2016,28,0,0,1,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Indiv-Romance Languages, Political Science, Université Paris 1 Pantheon Sorbonne, Other, 2019, LL.M in International Business Law, LL.M in French Law, LL.M. in European Business Law, Washington University St. Louis (Missouri), JD - Juris Doctor, 2019",0,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor of Arts (B.A.), 2016, Mathematics, Northeastern University, Master of Education (M.Ed.), 2020, eLearning & Instructional Design",0,2016,28,1,0,0,1,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Psychology",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Wake Forest University, MD - Doctor of Medicine, 2021",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Economics, English, University of Cambridge, Master of Philosophy - MPhil, 2019, Education (Children's Literature), University of Cambridge, Master of Philosophy - MPhil, 2018, Economic and Social History, University of Oxford, English Literature, 2015, English Literature, Cairo American College, High School, 2012",0,2016,28,1,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, History",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Architecture, University of Minnesota Twin Cities, Master's Degree, 2019, Architecture, Metropolitan Design",0,2016,28,1,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, German Language & Lit, Art History",0,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, Architecture",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Chemistry, Tufts University (Massachusetts), PhD - Doctor of Philosophy, 2022, Chemistry",0,2016,28,0,1,0,1,0,1
16,"Wellesley College, Bachelor's Degree, 2017, French, Comparative Literature",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Environmental Studies, Franklin W. Olin College of Engineering, Bachelor's Degree, 2017, Human-Centered Design, Engineer",0,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, London School of Economics and Political Science, Other, 2015",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Sociology, Economics minor",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences: General Biology",0,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Neuroscience, French, University of Maryland School of Medicine, MD - Doctor of Medicine, 2023",0,2016,28,0,0,0,1,0,1
16,"Wellesley College, Bachelor of Arts in Spanish, 2016, Wellesley College, Bachelor's Degree, 2016, Spanish, Women's & Gender Studies minor, Universidad de Córdoba, 2015",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Philosophy, German Language & Lit minor",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences: General Biology",0,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Economics, French",0,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, Mathematics, Physics",0,2016,28,0,0,0,1,0,0
16,"Wellesley College, Bachelor's Degree",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2018, Undeclared, Wellesley College, Bachelor's Degree, 2016, Psychology, Wellesley College, Bachelor's Degree, Undeclared",0,2016,28,0,0,0,0,1,0
16,"Wellesley College, 2016, English, Economics, Brown University, Comparative Literature",0,2016,28,0,0,1,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, English",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor of Arts (B.A.), 2016, Political Science and French, Wellesley College, Bachelor's Degree, 2016, Political Science, French, Sciences Po Aix, Certificat d'Etudes Politiques (Certificate of Political Studies, CEP), 2015",0,2016,28,0,0,0,0,1,1
16,"Wellesley College, Bachelor's Degree, 2016, English, Theatre Studies, University of Oxford, English",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, Community College of the Air Force, Associate's Degree, Aircraft Maintenance",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelors Degree, 2016, English & French, Phillips Exeter Academy, 2012",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016",0,2016,28,0,0,0,0,0,0
16,"Wellesley College, Bachelor's Degree, 2016, Religion",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Mathematics, Computer Science minor, The Ohio State University, PhD - Doctor of Philosophy, 2022, Biostatistics",0,2016,28,0,1,0,1,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Biological Sciences, French",0,2016,28,0,0,0,0,0,1
16,"Wellesley College, Bachelor's Degree, 2016, Classical Civilization",0,2016,28,0,0,0,0,0,0
